table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,にのみやほんじゅく,,,二宮本宿
stops,stop_name,ja,二宮神社,,,二宮神社
stops,stop_name,en,Ninomiya-jinja Shrine,,,二宮神社
stops,stop_name,ja-Hrkt,にのみやじんじゃ,,,二宮神社
stops,stop_name,ja,二本杉,,,二本杉
stops,stop_name,en,Nihonsugi,,,二本杉
stops,stop_name,ja-Hrkt,にほんすぎ,,,二本杉
stops,stop_name,ja,五ノ神一丁目,,,五ノ神一丁目
stops,stop_name,en,Gonokami 1-chome,,,五ノ神一丁目
stops,stop_name,ja-Hrkt,ごのかみいっちょうめ,,,五ノ神一丁目
stops,stop_name,ja,五ノ神二丁目,,,五ノ神二丁目
stops,stop_name,en,Gonokami 2-chome,,,五ノ神二丁目
stops,stop_name,ja-Hrkt,ごのかみにちょうめ,,,五ノ神二丁目
stops,stop_name,ja,五日市,,,五日市
stops,stop_name,en,Itsukaichi,,,五日市
stops,stop_name,ja-Hrkt,いつかいち,,,五日市
stops,stop_name,ja,五日市(営),,,五日市(営)
stops,stop_name,en,Itsukaichi ei,,,五日市(営)
stops,stop_name,ja-Hrkt,いつかいちえい,,,五日市(営)
stops,stop_name,ja,五日市ファインプラザ,,,五日市ファインプラザ
stops,stop_name,en,Itsukaichi Fine-Plaza,,,五日市ファインプラザ
stops,stop_name,ja-Hrkt,いつかいちふぁいんぷらざ,,,五日市ファインプラザ
stops,stop_name,ja,五日市出張所,,,五日市出張所
stops,stop_name,en,Itsukaichi   Branch   Office,,,五日市出張所
stops,stop_name,ja-Hrkt,いつかいちしゅっちょうじょ,,,五日市出張所
stops,stop_name,ja,五日市高尾,,,五日市高尾
stops,stop_name,en,Itsukaichi-takao,,,五日市高尾
stops,stop_name,ja-Hrkt,いつかいちたかお,,,五日市高尾
stops,stop_name,ja,五日市高校,,,五日市高校
stops,stop_name,en,Itsukaichi HS,,,五日市高校
stops,stop_name,ja-Hrkt,いつかいちこうこう,,,五日市高校
stops,stop_name,ja,京岳,,,京岳
stops,stop_name,en,Kyodake,,,京岳
stops,stop_name,ja-Hrkt,きょうだけ,,,京岳
stops,stop_name,ja,京王八王子駅,,,京王八王子駅
stops,stop_name,en,Keio-hachioji  Sta．,,,京王八王子駅
stops,stop_name,ja-Hrkt,けいおうはちおうじえき,,,京王八王子駅
stops,stop_name,ja,人里,,,人里
stops,stop_name,en,Hembori,,,人里
stops,stop_name,ja-Hrkt,へんぼり,,,人里
stops,stop_name,ja,今井３丁目,,,今井３丁目
stops,stop_name,en,Imai  3-chome,,,今井３丁目
stops,stop_name,ja-Hrkt,いまいさんちょうめ,,,今井３丁目
stops,stop_name,ja,今寺,,,今寺
stops,stop_name,en,Imadera,,,今寺
stops,stop_name,ja-Hrkt,いまでら,,,今寺
stops,stop_name,ja,今熊,,,今熊
stops,stop_name,en,Imakuma,,,今熊
stops,stop_name,ja-Hrkt,いまくま,,,今熊
stops,stop_name,ja,今熊山登山口,,,今熊山登山口
stops,stop_name,en,Mt. Imakuma Traihead,,,今熊山登山口
stops,stop_name,ja-Hrkt,いまくまさんとざんぐち,,,今熊山登山口
stops,stop_name,ja,介山公園入口,,,介山公園入口
stops,stop_name,en,Kaizan Park Iriguchi,,,介山公園入口
stops,stop_name,ja-Hrkt,かいざんこうえんいりぐち,,,介山公園入口
stops,stop_name,ja,代田橋,,,代田橋
stops,stop_name,en,Daita-bashi Bridge,,,代田橋
stops,stop_name,ja-Hrkt,だいたばし,,,代田橋
stops,stop_name,ja,代継,,,代継
stops,stop_name,en,Yotsugi,,,代継
stops,stop_name,ja-Hrkt,よつぎ,,,代継
stops,stop_name,ja,仲の平,,,仲の平
stops,stop_name,en,Nakanodaira,,,仲の平
stops,stop_name,ja-Hrkt,なかのだいら,,,仲の平
stops,stop_name,ja,仲井,,,仲井
stops,stop_name,en,Nakai,,,仲井
stops,stop_name,ja-Hrkt,なかい,,,仲井
stops,stop_name,ja,伊奈,,,伊奈
stops,stop_name,en,Ina,,,伊奈
stops,stop_name,ja-Hrkt,いな,,,伊奈
stops,stop_name,ja,伊奈坂上,,,伊奈坂上
stops,stop_name,en,Inasaka-ue,,,伊奈坂上
stops,stop_name,ja-Hrkt,いなさかうえ,,,伊奈坂上
stops,stop_name,ja,伊奈新宿,,,伊奈新宿
stops,stop_name,en,Inashinjuku,,,伊奈新宿
stops,stop_name,ja-Hrkt,いなしんじゅく,,,伊奈新宿
stops,stop_name,ja,住友前,,,住友前
stops,stop_name,en,Sumitomo-mae,,,住友前
stops,stop_name,ja-Hrkt,すみともまえ,,,住友前
stops,stop_name,ja,住吉神社前,,,住吉神社前
stops,stop_name,en,Sumiyoshi-jinjamae Shrine-mae,,,住吉神社前
stops,stop_name,ja-Hrkt,すみよしじんじゃまえ,,,住吉神社前
stops,stop_name,ja,住宅中央,,,住宅中央
stops,stop_name,en,Jutaku-chuo,,,住宅中央
stops,stop_name,ja-Hrkt,じゅうたくちゅうおう,,,住宅中央
stops,stop_name,ja,住宅北,,,住宅北
stops,stop_name,en,Jutaku-kita,,,住宅北
stops,stop_name,ja-Hrkt,じゅうたくきた,,,住宅北
stops,stop_name,ja,佐戸,,,佐戸
stops,stop_name,en,Sato,,,佐戸
stops,stop_name,ja-Hrkt,さと,,,佐戸
stops,stop_name,ja,佐貫,,,佐貫
stops,stop_name,en,Sanuki,,,佐貫
stops,stop_name,ja-Hrkt,さぬき,,,佐貫
stops,stop_name,ja,余沢,,,余沢
stops,stop_name,en,Yosawa,,,余沢
stops,stop_name,ja-Hrkt,よさわ,,,余沢
stops,stop_name,ja,保之瀬,,,保之瀬
stops,stop_name,en,Hounose,,,保之瀬
stops,stop_name,ja-Hrkt,ほのせ,,,保之瀬
stops,stop_name,ja,保健センター,,,保健センター
stops,stop_name,en,Hamura Health Center,,,保健センター
stops,stop_name,ja-Hrkt,ほけんせんたー,,,保健センター
stops,stop_name,ja,倉戸口,,,倉戸口
stops,stop_name,en,Kuratoguchi,,,倉戸口
stops,stop_name,ja-Hrkt,くらとぐち,,,倉戸口
stops,stop_name,ja,倉沢,,,倉沢
stops,stop_name,en,Kurasawa,,,倉沢
stops,stop_name,ja-Hrkt,くらさわ,,,倉沢
stops,stop_name,ja,元八事務所,,,元八事務所
stops,stop_name,en,Motohachi-branchi office,,,元八事務所
stops,stop_name,ja-Hrkt,もとはちじむしょ,,,元八事務所
stops,stop_name,ja,元八王子市民ｾﾝﾀｰ,,,元八王子市民ｾﾝﾀｰ
stops,stop_name,en,Motohachioji  Civic  Center,,,元八王子市民ｾﾝﾀｰ
stops,stop_name,ja-Hrkt,もとはちおうじしみんせんたー,,,元八王子市民ｾﾝﾀｰ
stops,stop_name,ja,元八１丁目,,,元八１丁目
stops,stop_name,en,Motohachi  1-chome,,,元八１丁目
stops,stop_name,ja-Hrkt,もとはちいっちょうめ,,,元八１丁目
stops,stop_name,ja,元八２丁目,,,元八２丁目
stops,stop_name,en,Motohachi  2-chome,,,元八２丁目
stops,stop_name,ja-Hrkt,もとはちにちょうめ,,,元八２丁目
stops,stop_name,ja,元八２丁目北,,,元八２丁目北
stops,stop_name,en,Motohachi  2-chome Kita,,,元八２丁目北
stops,stop_name,ja-Hrkt,もとはちにちょうめきた,,,元八２丁目北
stops,stop_name,ja,元木,,,元木
stops,stop_name,en,Motoki,,,元木
stops,stop_name,ja-Hrkt,もとき,,,元木
stops,stop_name,ja,元本郷１丁目,,,元本郷１丁目
stops,stop_name,en,Motohongo  1-chome,,,元本郷１丁目
stops,stop_name,ja-Hrkt,もとほんごういっちょうめ,,,元本郷１丁目
stops,stop_name,ja,元横山町１丁目,,,元横山町１丁目
stops,stop_name,en,Motoyokoyama 1-chome,,,元横山町１丁目
stops,stop_name,ja-Hrkt,もとよこやまちょういっちょうめ,,,元横山町１丁目
stops,stop_name,ja,元横山２丁目,,,元横山２丁目
stops,stop_name,en,Motoyokoyama 2-chome,,,元横山２丁目
stops,stop_name,ja-Hrkt,もとよこやまにちょうめ,,,元横山２丁目
stops,stop_name,ja,元郷,,,元郷
stops,stop_name,en,Motogo,,,元郷
stops,stop_name,ja-Hrkt,もとごう,,,元郷
stops,stop_name,ja,八日町１丁目,,,八日町１丁目
stops,stop_name,en,Yokamachi  1-chome,,,八日町１丁目
stops,stop_name,ja-Hrkt,ようかまちいっちょうめ,,,八日町１丁目
stops,stop_name,ja,八日町４丁目,,,八日町４丁目
stops,stop_name,en,Yokamachi  4-chome,,,八日町４丁目
stops,stop_name,ja-Hrkt,ようかまちよんちょうめ,,,八日町４丁目
stops,stop_name,ja,八桑,,,八桑
stops,stop_name,en,Yakuwa,,,八桑
stops,stop_name,ja-Hrkt,やくわ,,,八桑
stops,stop_name,ja,八王子城跡,,,八王子城跡
stops,stop_name,en,Hachioji Castle Ruin,,,八王子城跡
stops,stop_name,ja-Hrkt,はちおうじじょうせき,,,八王子城跡
stops,stop_name,ja,八王子市役所,,,八王子市役所
stops,stop_name,en,Hachioji  City  Hall,,,八王子市役所
stops,stop_name,ja-Hrkt,はちおうじしやくしょ,,,八王子市役所
stops,stop_name,ja,八王子警察署前,,,八王子警察署前
stops,stop_name,en,Hachioji Police Sta.,,,八王子警察署前
stops,stop_name,ja-Hrkt,はちおうじけいさつしょまえ,,,八王子警察署前
stops,stop_name,ja,八王子郵便局,,,八王子郵便局
stops,stop_name,en,Hachioji  Post  Office,,,八王子郵便局
stops,stop_name,ja-Hrkt,はちおうじゆうびんきょく,,,八王子郵便局
stops,stop_name,ja,八王子霊園南門,,,八王子霊園南門
stops,stop_name,en,Hachioji-Cemetery South _Gate,,,八王子霊園南門
stops,stop_name,ja-Hrkt,はちおうじれいえんみなみもん,,,八王子霊園南門
stops,stop_name,ja,八王子駅北口,,,八王子駅北口
stops,stop_name,en,JR Hachioji  Station  North  Exit,,,八王子駅北口
stops,stop_name,ja-Hrkt,はちおうじえききたぐち,,,八王子駅北口
stops,stop_name,ja,八雲,,,八雲
stops,stop_name,en,Yakumo,,,八雲
stops,stop_name,ja-Hrkt,やくも,,,八雲
stops,stop_name,ja,八雲神社,,,八雲神社
stops,stop_name,en,Yakumo-jinja Shrine,,,八雲神社
stops,stop_name,ja-Hrkt,やくもじんじゃ,,,八雲神社
stops,stop_name,ja,共立女子学園南口,,,共立女子学園南口
stops,stop_name,en,Kyoritsu Women's University,,,共立女子学園南口
stops,stop_name,ja-Hrkt,きょうりつじょしがくえんみなみぐち,,,共立女子学園南口
stops,stop_name,ja,内出,,,内出
stops,stop_name,en,Uchide,,,内出
stops,stop_name,ja-Hrkt,うちで,,,内出
stops,stop_name,ja,内出東,,,内出東
stops,stop_name,en,Uchide-higashi,,,内出東
stops,stop_name,ja-Hrkt,うちでひがし,,,内出東
stops,stop_name,ja,出畑,,,出畑
stops,stop_name,en,Izubata,,,出畑
stops,stop_name,ja-Hrkt,いずはた,,,出畑
stops,stop_name,ja,出羽橋,,,出羽橋
stops,stop_name,en,Dewa-bashi Bridge,,,出羽橋
stops,stop_name,ja-Hrkt,でわばし,,,出羽橋
stops,stop_name,ja,出野,,,出野
stops,stop_name,en,Ideno,,,出野
stops,stop_name,ja-Hrkt,いでの,,,出野
stops,stop_name,ja,切通し,,,切通し
stops,stop_name,en,Kiridoshi,,,切通し
stops,stop_name,ja-Hrkt,きりどうし,,,切通し
stops,stop_name,ja,初沢会館・大光寺,,,初沢会館・大光寺
stops,stop_name,en,Hatsuzawakaikan/Daiko-ji Temple,,,初沢会館・大光寺
stops,stop_name,ja-Hrkt,はつざわかいかん・だいこうじ,,,初沢会館・大光寺
stops,stop_name,ja,初縄田,,,初縄田
stops,stop_name,en,Shonawada,,,初縄田
stops,stop_name,ja-Hrkt,しょなわだ,,,初縄田
stops,stop_name,ja,創価大学創大門,,,創価大学創大門
stops,stop_name,en,Soka University Sodaimon Gate,,,創価大学創大門
stops,stop_name,ja-Hrkt,そうかだいがくそうだいもん,,,創価大学創大門
stops,stop_name,ja,創価大学栄光門,,,創価大学栄光門
stops,stop_name,en,Soka University Eikomon Gate,,,創価大学栄光門
stops,stop_name,ja-Hrkt,そうかだいがくえいこうもん,,,創価大学栄光門
stops,stop_name,ja,創価大学正門東京富士美術館,,,創価大学正門東京富士美術館
stops,stop_name,en,Soka University Main Gate Tokyo Fuji Art Museum,,,創価大学正門東京富士美術館
stops,stop_name,ja-Hrkt,そうかだいがくせいもんとうきょうふじびじゅつかん,,,創価大学正門東京富士美術館
stops,stop_name,ja,力石,,,力石
stops,stop_name,en,Chikaraishi,,,力石
stops,stop_name,ja-Hrkt,ちからいし,,,力石
stops,stop_name,ja,加住小学校,,,加住小学校
stops,stop_name,en,Kasumi  ES,,,加住小学校
stops,stop_name,ja-Hrkt,かすみしょうがっこう,,,加住小学校
stops,stop_name,ja,加住町一丁目,,,加住町一丁目
stops,stop_name,en,Kasumimachi 1-chome,,,加住町一丁目
stops,stop_name,ja-Hrkt,かすみまちいっちょうめ,,,加住町一丁目
stops,stop_name,ja,動物公園前,,,動物公園前
stops,stop_name,en,Hamura Zoo Mae,,,動物公園前
stops,stop_name,ja-Hrkt,どうぶつこうえんまえ,,,動物公園前
stops,stop_name,ja,北の根東,,,北の根東
stops,stop_name,en,Kitanone-higashi,,,北の根東
stops,stop_name,ja-Hrkt,きたのねひがし,,,北の根東
stops,stop_name,ja,北上橋,,,北上橋
stops,stop_name,en,Kitakami-bashi Bridge,,,北上橋
stops,stop_name,ja-Hrkt,きたかみばし,,,北上橋
stops,stop_name,ja,北八王子駅,,,北八王子駅
stops,stop_name,en,Kita-Ｈachioji Sta．,,,北八王子駅
stops,stop_name,ja-Hrkt,きたはちおうじえき,,,北八王子駅
stops,stop_name,ja,北八王子駅入口,,,北八王子駅入口
stops,stop_name,en,Kita-hachioji Sta.　Iriguchi,,,北八王子駅入口
stops,stop_name,ja-Hrkt,きたはちおうじえきいりぐち,,,北八王子駅入口
stops,stop_name,ja,北原,,,北原
stops,stop_name,en,Kitahara,,,北原
stops,stop_name,ja-Hrkt,きたはら,,,北原
stops,stop_name,ja,北川橋,,,北川橋
stops,stop_name,en,Kitagawa-bashi Bridge,,,北川橋
stops,stop_name,ja-Hrkt,きたがわばし,,,北川橋
stops,stop_name,ja,北野公園,,,北野公園
stops,stop_name,en,Kitano Park,,,北野公園
stops,stop_name,ja-Hrkt,きたのこうえん,,,北野公園
stops,stop_name,ja,北野天神,,,北野天神
stops,stop_name,en,Kitano-tenjin Shrine,,,北野天神
stops,stop_name,ja-Hrkt,きたのてんじん,,,北野天神
stops,stop_name,ja,北野駅前通り,,,北野駅前通り
stops,stop_name,en,Kitano Sta． street,,,北野駅前通り
stops,stop_name,ja-Hrkt,きたのえきまえどおり,,,北野駅前通り
stops,stop_name,ja,北野駅北口,,,北野駅北口
stops,stop_name,en,Kitano Sta．North Exit,,,北野駅北口
stops,stop_name,ja-Hrkt,きたのえききたぐち,,,北野駅北口
stops,stop_name,ja,北野駅南口,,,北野駅南口
stops,stop_name,en,Kitano Sta．South Exit,,,北野駅南口
stops,stop_name,ja-Hrkt,きたのえきみなみぐち,,,北野駅南口
stops,stop_name,ja,医療センター西,,,医療センター西
stops,stop_name,en,Akiru Municipal Medical Center West,,,医療センター西
stops,stop_name,ja-Hrkt,いりょうせんたーにし,,,医療センター西
stops,stop_name,ja,十里木,,,十里木
stops,stop_name,en,Jurigi,,,十里木
stops,stop_name,ja-Hrkt,じゅうりぎ,,,十里木
stops,stop_name,ja,千ヶ瀬,,,千ヶ瀬
stops,stop_name,en,Chigase,,,千ヶ瀬
stops,stop_name,ja-Hrkt,ちがせ,,,千ヶ瀬
stops,stop_name,ja,千ヶ瀬２丁目,,,千ヶ瀬２丁目
stops,stop_name,en,Chigase  2-chome,,,千ヶ瀬２丁目
stops,stop_name,ja-Hrkt,ちがせにちょうめ,,,千ヶ瀬２丁目
stops,stop_name,ja,千人町１丁目,,,千人町１丁目
stops,stop_name,en,Sennincho  1-chome,,,千人町１丁目
stops,stop_name,ja-Hrkt,せんにんちょういっちょうめ,,,千人町１丁目
stops,stop_name,ja,千足,,,千足
stops,stop_name,en,Senzoku,,,千足
stops,stop_name,ja-Hrkt,せんぞく,,,千足
stops,stop_name,ja,南一丁目,,,南一丁目
stops,stop_name,en,Minami  1-chome,,,南一丁目
stops,stop_name,ja-Hrkt,みなみいっちょうめ,,,南一丁目
stops,stop_name,ja,南三丁目,,,南三丁目
stops,stop_name,en,Minami  3-chome,,,南三丁目
stops,stop_name,ja-Hrkt,みなみさんちょうめ,,,南三丁目
stops,stop_name,ja,南二丁目,,,南二丁目
stops,stop_name,en,Minami  2-chome,,,南二丁目
stops,stop_name,ja-Hrkt,みなみにちょうめ,,,南二丁目
stops,stop_name,ja,南平,,,南平
stops,stop_name,en,Minamidaira,,,南平
stops,stop_name,ja-Hrkt,みなみだいら,,,南平
stops,stop_name,ja,南橋本3丁目交差点,,,南橋本3丁目交差点
stops,stop_name,en,minamihashimoto3tyome,,,南橋本3丁目交差点
stops,stop_name,ja-Hrkt,みなみはしもとさんちょうめこうさてん,,,南橋本3丁目交差点
stops,stop_name,ja,南町,,,南町
stops,stop_name,en,Minamityo,,,南町
stops,stop_name,ja-Hrkt,みなみちょう,,,南町
stops,stop_name,ja,南郷,,,南郷
stops,stop_name,en,Nango,,,南郷
stops,stop_name,ja-Hrkt,なんごう,,,南郷
stops,stop_name,ja,南雨間,,,南雨間
stops,stop_name,en,Minami-amema,,,南雨間
stops,stop_name,ja-Hrkt,みなみあめま,,,南雨間
stops,stop_name,ja,原店,,,原店
stops,stop_name,en,Haramise,,,原店
stops,stop_name,ja-Hrkt,はらみせ,,,原店
stops,stop_name,ja,友田,,,友田
stops,stop_name,en,Tomoda,,,友田
stops,stop_name,ja-Hrkt,ともだ,,,友田
stops,stop_name,ja,友田南,,,友田南
stops,stop_name,en,Tomoda-minami,,,友田南
stops,stop_name,ja-Hrkt,ともだみなみ,,,友田南
stops,stop_name,ja,友田神社,,,友田神社
stops,stop_name,en,Tomoda-jinja Shrine,,,友田神社
stops,stop_name,ja-Hrkt,ともだじんじゃ,,,友田神社
stops,stop_name,ja,双葉町三丁目,,,双葉町三丁目
stops,stop_name,en,Futabacho 3-chome,,,双葉町三丁目
stops,stop_name,ja-Hrkt,ふたばちょうさんちょうめ,,,双葉町三丁目
stops,stop_name,ja,双葉町公園,,,双葉町公園
stops,stop_name,en,Futabacho Park,,,双葉町公園
stops,stop_name,ja-Hrkt,ふたばちょうこうえん,,,双葉町公園
stops,stop_name,ja,古里付,,,古里付
stops,stop_name,en,Koritsuki,,,古里付
stops,stop_name,ja-Hrkt,こりつき,,,古里付
stops,stop_name,ja,古里郵便局,,,古里郵便局
stops,stop_name,en,Kori Post Office,,,古里郵便局
stops,stop_name,ja-Hrkt,こりゆうびんきょく,,,古里郵便局
stops,stop_name,ja,古里駅,,,古里駅
stops,stop_name,en,Kori Sta．,,,古里駅
stops,stop_name,ja-Hrkt,こりえき,,,古里駅
stops,stop_name,ja,叶谷,,,叶谷
stops,stop_name,en,Kanouya,,,叶谷
stops,stop_name,ja-Hrkt,かのうや,,,叶谷
stops,stop_name,ja,吉祥滝,,,吉祥滝
stops,stop_name,en,Kichijo-udaki Fall,,,吉祥滝
stops,stop_name,ja-Hrkt,きっしょうたき,,,吉祥滝
stops,stop_name,ja,同友会ホーム,,,同友会ホーム
stops,stop_name,en,Doyukai　Home,,,同友会ホーム
stops,stop_name,ja-Hrkt,どうゆうかいほーむ,,,同友会ホーム
stops,stop_name,ja,和田向,,,和田向
stops,stop_name,en,Wadamukai,,,和田向
stops,stop_name,ja-Hrkt,わだむかい,,,和田向
stops,stop_name,ja,唐松,,,唐松
stops,stop_name,en,Karamatsu,,,唐松
